#{"t_start": 1715275577.154071, "env_id": "PandaPush-v3"}
r,l,t
-11.51556,50,0.926725
-7.082194,50,3.727327
-5.537373,50,11.947075
-0.019256,1,12.104149
-9.939887,50,20.477665
-13.439572,50,28.825437
-10.358851,50,37.127026
-12.599649,50,45.525835
-12.291463,50,53.712971
-0.030449,1,53.885017
-6.915951,50,62.188356
-15.107317,50,70.426591
-6.99082,50,78.656834
-7.907079,50,86.830989
-5.761891,50,95.075224
-11.941676,50,103.278064
-3.453904,50,111.474187
-3.042279,50,119.683293
-17.922222,50,127.918571
-11.521875,50,136.160885
-7.586536,50,144.416209
-6.518837,50,152.796975
-6.920976,50,161.160829
-8.718123,50,169.350228
-8.505924,50,177.544254
-8.893062,50,185.793664
-7.909636,50,194.098113
-4.679222,50,202.335353
-3.657342,50,210.533145
-10.413413,50,218.756743
-12.528217,50,227.026171
-2.736212,50,235.284701
-9.493203,50,243.621135
-3.152688,50,251.936284
-2.647692,50,260.182494
-8.865994,50,268.474024
-9.435107,50,276.723534
-28.645475,50,284.941842
-6.343277,50,293.143348
-10.683364,50,301.406491
-8.972414,50,309.653181
-15.084584,50,317.914649
-11.366503,50,326.188296
-0.018663,1,326.348736
-13.00368,50,334.654821
-0.025357,1,334.816426
-5.681184,50,343.386371
-5.96721,50,353.414797
-5.897668,50,361.759789
-6.063834,50,369.798762
-7.379179,50,377.817201
-10.595974,50,385.825735
-6.359262,50,393.839508
-3.564042,50,401.843492
-5.875797,50,410.314441
-14.96214,50,418.513303
-4.557308,50,427.005727
-2.556199,50,435.342123
-9.16763,50,443.837077
-10.473213,50,452.062975
-6.419057,50,460.289645
-3.074648,50,468.504648
-8.471669,50,476.717165
-4.344785,50,485.138634
-0.017336,1,485.304049
-22.926965,50,493.554818
-0.036682,1,493.725245
-4.950828,50,501.956598
-7.80096,50,510.258684
-0.024615,1,510.421696
-9.064794,50,518.645648
-11.069224,50,526.903153
-3.504577,50,535.12116
-10.503271,50,543.375068
-11.94029,50,551.587383
-11.193201,50,559.872737
-21.613858,50,568.090797
-0.037043,1,568.258595
-4.408809,50,576.481897
-5.736287,50,584.738019
-12.78492,50,593.014427
-8.482138,50,601.280577
-11.738877,50,609.601607
-2.194991,26,613.816966
-5.992303,50,622.024841
-4.405288,50,630.294585
-5.891694,50,638.533302
-10.159884,50,646.731087
-0.045965,1,646.894494
-11.075617,50,655.151904
-9.45297,50,663.465079
-6.703592,50,671.664286
-10.135419,50,679.937005
-12.1999,50,688.171244
-13.257757,50,696.38121
-8.500903,50,704.680246
-10.316073,50,713.0437
-7.867927,50,721.29619
-12.651598,50,729.534814
-6.333288,50,737.813483
-10.947415,50,746.265012
-13.274992,50,754.351999
-7.007924,50,762.445133
-14.956332,50,770.450172
-16.606862,50,778.449509
-3.381891,50,786.498421
-4.722052,50,794.677673
-12.031444,50,802.87469
-6.908517,50,811.071238
-3.107927,50,819.301649
-13.522443,50,827.882875
-17.83255,50,836.217026
-6.591262,50,844.529532
-10.339011,50,854.269572
-4.832915,50,864.345004
-7.94496,50,873.383992
-13.342769,50,882.398009
-5.620743,50,891.46617
-5.786927,50,900.487602
-11.453061,50,909.533075
-5.79897,50,918.591133
-9.768582,50,927.626382
-3.734278,50,936.569412
-9.558956,50,945.616027
-5.436338,50,954.705439
-3.41983,50,963.742497
-9.442654,50,972.742889
-15.093655,50,981.696668
-11.230278,50,990.763852
-10.718633,50,999.837823
-6.877295,50,1008.879512
-16.191822,50,1017.882106
-10.960521,50,1026.8804
-8.525565,50,1035.958617
-11.399135,50,1044.980627
-6.585281,50,1053.989303
-5.166541,50,1063.004693
-0.014025,1,1063.184412
-8.034326,50,1072.24843
-15.457126,50,1081.270694
-8.177869,50,1090.31472
-8.25778,50,1099.453029
-6.92642,50,1108.570931
-6.86853,50,1117.655453
-10.758058,50,1126.685069
-14.584139,50,1135.752663
-4.915056,50,1144.787193
-4.791371,50,1153.885662
-11.301362,50,1162.918454
-7.855935,50,1171.697545
-9.341044,50,1180.250841
-7.473233,50,1188.605896
-3.215087,50,1196.905009
-13.503345,50,1205.118282
-8.567901,50,1213.38355
-13.074111,50,1221.743315
-6.164152,50,1230.163375
-6.729172,50,1238.548204
-12.406561,50,1246.906057
-15.000152,50,1255.280441
-9.085363,50,1264.044665
-4.083711,50,1272.991001
-8.302622,50,1282.009543
-5.226875,50,1291.02365
-3.183876,50,1300.152108
-5.487978,50,1309.238431
-6.164191,50,1318.270327
-13.397979,50,1327.316984
-2.905937,50,1336.384617
-17.782493,50,1345.509464
-11.148105,50,1354.614552
-6.476617,50,1363.68004
-12.50136,50,1372.711193
-6.089224,50,1381.788279
-6.049728,50,1390.896919
-4.186225,50,1399.944262
-9.856148,50,1409.074515
-12.80286,50,1418.08083
-6.320102,50,1427.167238
-9.64334,50,1436.203589
-4.991472,50,1445.249975
-5.241188,50,1454.23843
-10.971267,50,1463.284265
-11.157479,50,1472.359992
-10.886772,50,1481.343914
-4.049541,50,1490.365632
-6.468031,50,1499.402673
-17.275479,50,1508.418486
-5.245081,50,1517.401528
-2.587188,50,1526.422555
-0.948009,16,1529.347983
-7.25338,50,1538.378664
-7.770367,50,1547.444994
-6.25353,50,1556.494052
-0.043499,1,1556.671912
-12.588234,50,1565.752123
-9.98754,50,1574.773025
-0.036405,1,1574.954341
-5.00228,50,1584.009929
-3.734224,50,1593.044817
-8.368863,50,1602.116075
-10.512261,50,1611.163827
-7.81294,50,1620.192852
-0.043112,1,1620.361117
-7.333346,50,1629.386944
-11.648462,50,1638.40721
-12.319566,50,1647.421017
-11.273306,50,1656.4722
-6.119173,50,1665.457282
-9.269847,50,1674.534198
-6.751876,50,1683.518565
-5.449437,50,1692.570748
-5.457741,50,1701.556172
-13.48032,50,1710.583324
-5.132817,50,1719.628075
-17.289321,50,1727.886753
-5.869266,50,1736.172797
-7.261467,50,1744.397418
-12.451522,50,1752.667253
-8.622619,50,1760.979728
-3.583331,50,1769.289839
-12.403079,50,1778.034887
-2.656729,50,1786.953025
-10.928361,50,1795.9324
-9.381179,50,1804.968291
-7.52206,50,1813.960527
-7.476662,50,1823.02694
-6.70864,50,1831.996028
-0.041232,1,1832.180475
-3.596379,50,1841.188292
-14.139872,50,1850.222133
-5.343025,50,1859.256311
-10.914973,50,1868.148615
-7.151029,50,1877.083341
-5.369707,50,1886.087092
-11.601201,50,1895.067885
-8.868789,50,1904.096102
-11.788091,50,1913.024789
-3.041108,50,1922.010263
-7.480995,50,1930.98651
-7.343704,50,1939.959843
-12.293447,50,1948.805611
-0.040647,1,1948.981367
-13.21724,50,1957.980958
-7.934691,50,1966.891996
-12.112283,50,1975.842877
-12.08623,50,1984.791061
-7.852941,50,1993.845298
-6.052944,50,2002.760811
-5.35368,50,2011.708907
-14.337527,50,2020.682577
-11.19266,50,2029.669811
-8.143504,50,2038.625926
-14.717422,50,2047.609357
-3.826625,50,2056.672881
-8.500681,50,2065.748943
-12.310095,50,2074.612497
-3.047438,50,2083.182624
-6.021924,50,2091.865852
-13.331346,50,2100.558941
-6.62856,50,2109.262736
-5.867197,50,2117.922035
-0.042181,1,2118.100482
-6.168642,50,2126.801832
-2.646663,50,2135.518326
-8.715443,50,2144.196852
-8.829042,50,2152.875476
-0.019596,1,2153.057747
-8.291664,50,2161.715482
-8.45059,50,2170.493718
-11.128384,50,2179.221177
-16.025717,50,2187.837453
-5.215138,50,2196.52656
-9.260395,50,2205.197395
-7.752116,50,2213.856751
-4.874458,50,2222.554983
-10.018408,50,2231.21585
-6.178098,50,2239.939663
-0.030985,1,2240.109298
-13.249801,50,2248.792198
-4.51341,50,2257.493364
-14.528592,50,2266.132773
-7.62864,50,2274.776202
-11.758293,50,2283.366244
-8.489447,50,2291.943269
-10.686969,50,2300.573393
-13.387928,50,2309.508448
-8.843361,50,2318.292964
-13.881164,50,2326.79901
-7.021804,50,2335.380246
-8.542071,50,2343.898501
-6.892024,50,2352.396086
-7.122547,50,2360.975133
-9.036686,50,2369.530386
-4.472609,50,2378.022666
-0.039713,1,2378.19248
-4.372056,50,2386.782182
-0.048266,1,2386.947895
-3.796569,50,2395.541814
-11.095151,50,2404.152717
-3.083049,50,2412.714213
-0.015485,1,2412.882445
-4.856227,50,2421.481101
-13.463547,50,2430.041417
-10.251877,50,2438.587247
-18.548533,50,2447.147658
-10.525143,50,2455.84049
-3.115579,50,2464.406657
-10.625649,50,2472.972562
-0.04455,1,2473.148457
-13.95341,50,2481.766304
-5.552367,50,2490.322928
-9.148265,50,2498.967813
-13.995574,50,2507.569011
-3.175102,50,2516.1721
-9.023093,50,2524.698184
-6.655761,50,2533.300438
-7.26063,50,2541.872621
-11.598643,50,2550.466957
-10.130828,50,2559.11502
-8.420612,50,2567.762278
-12.001319,50,2576.312058
-4.752893,50,2584.74865
-0.031404,1,2584.921294
-4.68351,50,2593.20428
-3.078303,50,2601.458959
-8.381711,50,2609.729372
-6.748405,50,2618.074751
-0.045941,1,2618.239538
-9.898615,50,2626.590252
-4.106371,50,2634.916151
-5.29694,50,2643.324098
-5.608414,50,2651.754703
-7.145875,50,2660.115646
-6.636129,50,2668.591468
-4.372406,50,2676.92949
-4.631688,50,2685.297919
-9.26378,50,2693.687209
-11.032752,50,2702.051549
-0.020035,1,2702.214343
-7.880608,50,2710.612846
-5.616789,50,2718.975902
-4.050057,50,2727.343106
-5.797792,50,2735.724137
-4.11284,50,2744.049438
-11.4032,50,2752.478213
-9.788047,50,2760.851053
-13.906307,50,2769.227187
-8.50399,50,2777.548756
-5.291057,50,2785.98753
-2.629723,50,2794.373038
-4.357225,31,2799.605747
-0.039679,1,2799.77172
-11.148062,50,2808.162525
-14.754103,50,2816.524924
-2.843517,50,2824.888369
-11.337677,50,2833.235302
-4.302746,50,2841.651234
-9.542944,50,2850.105115
-2.004729,16,2852.741449
-12.207371,50,2861.089029
-8.008985,50,2869.458451
-3.823041,50,2877.792256
-14.325511,50,2886.172821
-7.060407,50,2894.545884
-9.044983,50,2902.987646
-2.835683,50,2911.434135
-0.015197,1,2911.592232
-8.495385,50,2919.986471
-10.102399,50,2928.39753
-12.86005,50,2936.813682
-5.527501,50,2945.238067
-4.444004,50,2953.600036
-10.108862,50,2962.044599
-14.946925,50,2970.453554
-16.266127,50,2978.795334
-12.075834,50,2987.195134
-11.042521,50,2995.53037
-0.038316,1,2995.69469
-12.398846,50,3004.061631
-9.582662,50,3012.452564
-4.806923,50,3020.858069
-10.574722,50,3029.317115
-9.799495,50,3037.701994
-5.294249,50,3046.054679
-13.516435,50,3054.403389
-7.97944,50,3062.814784
-10.2949,50,3071.138087
-10.031081,50,3079.500903
-6.352002,50,3087.861213
-5.838936,50,3096.296818
-12.111389,50,3104.687384
-6.375922,50,3113.102636
-5.174235,50,3121.494088
-9.059905,50,3129.884303
-4.968969,50,3138.249884
-3.393591,50,3146.678157
-3.863929,50,3155.07758
-11.803822,50,3163.439084
-9.185621,50,3171.826832
-6.100515,50,3180.19375
-4.612493,50,3188.506167
-7.00843,50,3196.884126
-4.553054,43,3204.085989
-13.079374,50,3212.590646
-13.155195,50,3220.974911
-2.504594,50,3229.319593
-4.176088,50,3237.650297
-8.277966,50,3246.064354
-8.770663,50,3254.449691
-9.819995,50,3262.811184
-7.075845,50,3271.182783
-10.929174,50,3279.568818
-14.199868,50,3288.001693
-11.91941,50,3296.364617
-5.448787,50,3304.725456
-0.262461,5,3305.560036
-13.36631,50,3313.898587
-9.653624,50,3322.205074
-10.879125,50,3330.621153
-0.041328,1,3330.784038
-14.306807,50,3339.157693
-0.037742,1,3339.324263
-6.389557,50,3347.649014
-8.826423,50,3356.035474
-4.599637,50,3364.36458
-3.605811,50,3372.723876
-5.434416,50,3381.088432
-7.055872,50,3389.634542
-3.284345,50,3397.941872
-11.973254,50,3406.324254
-5.118971,50,3414.691508
-7.663221,50,3423.056502
-7.664249,50,3431.400084
-8.827495,50,3439.747454
-21.913943,50,3448.11166
-11.849103,50,3456.504141
-10.078285,50,3464.873906
-6.646881,50,3473.238705
-4.124101,50,3481.610382
-11.473141,50,3490.004932
-6.804336,50,3498.407183
-15.119125,50,3506.775117
-4.138643,50,3515.069154
-8.228615,50,3523.45206
-3.180034,50,3531.777589
-5.689517,50,3540.181661
-5.273114,50,3548.644638
-9.309742,50,3557.011738
-1.827517,14,3559.38
-6.987038,50,3567.755355
-0.039018,1,3567.943279
-19.695612,50,3576.360654
-4.653739,50,3584.784965
-10.96208,50,3593.173986
-5.411842,50,3601.511832
-18.239015,50,3609.858547
-10.666874,50,3618.227176
-5.460861,50,3626.591261
-12.415448,50,3634.96551
-0.028434,1,3635.132413
-11.698364,50,3643.521235
-12.550291,50,3651.860842
-1.926887,17,3654.737389
-3.577337,50,3663.100396
-12.575517,50,3671.446838
-7.37805,50,3679.779022
-10.00688,50,3688.153204
-10.939202,50,3696.486924
-13.585679,50,3704.829178
-7.773103,50,3713.140172
-5.157339,50,3721.486874
-5.456927,50,3729.848997
-9.683222,50,3738.202588
-14.055832,50,3746.5874
-6.785649,50,3755.043359
-0.665845,11,3756.897663
-3.722177,50,3765.237469
-0.414572,7,3766.400298
-13.69161,50,3774.784103
-7.940431,50,3783.126854
-8.171245,50,3791.459297
-3.686416,50,3799.809539
-11.790042,50,3808.14508
-0.042855,1,3808.31518
-6.227699,50,3816.674117
-10.775276,50,3825.112337
-10.108886,50,3833.456148
-15.557657,50,3841.822836
-12.076189,50,3850.228301
-7.742746,50,3858.595543
-1.276655,8,3859.941109
-2.536725,50,3868.299223
-13.160588,50,3876.563203
-8.774321,50,3884.93644
-0.0166,1,3885.1048
-4.252945,50,3893.452456
-5.492289,50,3901.784793
-7.122939,50,3910.087153
-13.247889,50,3918.440023
-6.052726,50,3926.968335
-5.868229,50,3935.346383
-3.610862,50,3943.768855
-9.935749,50,3952.1244
-4.036303,50,3960.52982
-7.764327,50,3969.081191
-4.350746,50,3977.769678
-5.50497,50,3986.345776
-10.858705,50,3994.933865
-14.029836,50,4003.524039
-1.270793,16,4006.253983
-9.644901,50,4014.793578
-0.042479,1,4014.969177
-4.458631,50,4023.559012
-11.326169,50,4032.117259
-10.798215,50,4040.636326
-0.439377,8,4041.998179
-5.48214,50,4050.662693
-0.463559,7,4051.844297
-11.021398,50,4060.660594
-9.689722,50,4069.212271
-4.170888,50,4077.816875
-7.625193,50,4086.408037
-7.818484,50,4095.01147
-4.329053,50,4103.925951
-9.090891,50,4112.597468
-5.396396,50,4121.152085
-15.614698,50,4129.684148
-7.516476,50,4138.22141
-0.024423,1,4138.387721
-9.722418,50,4146.940644
-0.046847,1,4147.111548
-9.846767,50,4155.697112
-9.574339,50,4164.283327
-14.625234,50,4172.911821
-9.455676,50,4181.514899
-4.972575,50,4190.118586
-2.173074,17,4193.020241
-3.57462,50,4201.573584
-3.571064,50,4210.172177
-0.027832,1,4210.337328
-3.368359,50,4218.985773
-4.772314,50,4227.536511
-12.440771,50,4236.233015
-10.076284,50,4244.796181
-3.916059,50,4253.344649
-6.757117,50,4261.946651
-12.393678,50,4270.491631
-14.245573,50,4279.069671
-4.579529,50,4287.636049
-9.994797,50,4296.184267
-12.849715,50,4304.780575
-7.835988,50,4313.378728
-0.651789,9,4314.905384
-5.002946,50,4323.459278
-4.59517,50,4332.055748
-7.909308,50,4340.615207
-9.689626,50,4349.207281
-9.303871,50,4357.735655
-7.741396,50,4366.274616
-4.200627,50,4374.8617
-1.130828,9,4376.413682
-4.742673,50,4385.049774
-4.592446,50,4393.576423
-6.959592,50,4402.153924
-13.40831,50,4410.868032
-0.028845,1,4411.037183
-9.722359,50,4419.34358
-4.354801,50,4427.627536
-6.932851,50,4435.946854
-22.363707,50,4444.273348
-6.444004,50,4452.625891
-3.390003,50,4460.957551
-13.391641,50,4469.293437
-0.022298,1,4469.472567
-6.550642,50,4477.838574
-3.607322,50,4486.176321
-13.208719,50,4494.529715
-3.734663,50,4502.863189
-10.489396,50,4511.231106
-8.795798,50,4519.562066
-6.390374,50,4527.884052
-7.786058,50,4536.238263
-2.843029,23,4540.087159
-1.43857,12,4542.090537
-7.156737,50,4550.405718
-13.213648,50,4558.949684
-6.388695,50,4567.306866
-13.62492,50,4575.687508
-6.873884,50,4584.053717
-4.308611,50,4592.462134
-12.53917,50,4600.798287
-11.284585,50,4609.139202
-0.775884,8,4610.479929
-3.942292,50,4618.869544
-1.439024,12,4620.888731
-16.882929,50,4629.236776
-2.927561,50,4637.627681
-9.606477,50,4645.982165
-8.89602,50,4654.33902
-0.048473,1,4654.500611
-12.257842,50,4662.856591
-0.043702,1,4663.026779
-7.741078,50,4671.351789
-13.730593,50,4679.725841
-13.269673,50,4687.991918
-0.378997,6,4688.991144
-4.839064,50,4697.331079
-7.363551,50,4705.778135
-0.03284,1,4705.947627
-9.268213,50,4714.27151
-5.515947,50,4722.592569
-9.423583,50,4730.952228
-3.873142,50,4739.295521
-16.405044,50,4747.776438
-4.380788,50,4756.125639
-5.976307,50,4764.484533
-7.556278,50,4772.813599
-3.670649,50,4781.155724
-1.251984,10,4782.826374
-6.511711,50,4791.141079
-10.715817,50,4799.514144
-6.81793,50,4807.822927
-9.667661,50,4816.195526
-12.832574,50,4824.514145
-8.112736,50,4832.881764
-7.121889,50,4841.212508
-4.902774,50,4849.466922
-5.582945,50,4857.817871
-7.966951,50,4866.104414
-5.823109,50,4874.451858
-9.337527,50,4882.746449
-12.463232,50,4891.099221
-5.828997,50,4899.472794
-7.358971,50,4907.753365
-8.293864,50,4916.067032
-3.33772,50,4924.37952
-4.205666,50,4932.809328
-0.023894,1,4932.974217
-6.929053,50,4941.268208
-5.371941,50,4949.592312
-12.422444,50,4957.949683
-0.87697,9,4959.450924
-16.602964,50,4967.732653
-7.558675,50,4976.057359
-14.01643,50,4984.431094
-3.426526,50,4992.773663
-2.896709,50,5001.103874
-6.553007,50,5009.427004
-11.287885,50,5017.732977
-4.733693,50,5026.115231
-6.268943,50,5034.478496
-3.902694,50,5042.890364
-10.488578,50,5051.222163
-5.039987,50,5059.546694
-13.006243,50,5067.913182
-6.938469,50,5076.293184
-6.02348,50,5084.653909
-4.241033,50,5092.998035
-7.991293,50,5101.333651
-7.69312,50,5109.636373
-4.78461,50,5117.977925
-14.327441,50,5126.47195
-0.028434,1,5126.637952
-5.413493,50,5134.982524
